student_id,student_age,student_level,student_suburb,signup_date,tutor_id,tutor_experience_years,tutor_rating,tutor_suburb,tutor_subject_specialty,tutor_hourly_rate,session_id,subject,session_date,session_duration_hours,session_mode,session_price,booking_lead_time_days,session_status,student_rating_given,repeat_student,discount_applied
S2174,36,Adult Learner,Kogarah,2024-12-16,T751,2,4.0,Redfern,Business,62.5,SESS6676,Business,2025-12-09,1.0,In-person,64.95,11,Cancelled,3.0,No,0
S2579,22,University,Maroubra,2024-06-05,T317,4,3.9,Bondi,Business,67.0,SESS6677,Business,2025-03-18,2.5,In-person,163.55,11,Cancelled,,No,0
S1205,10,Primary,Leichhardt,2023-05-01,T203,11,4.4,Hornsby,Business,82.91,SESS6678,Business,2023-11-02,1.5,In-person,118.06,10,Completed,4.0,Yes,20
S2061,14,High School,Blacktown,2024-10-19,T776,6,3.8,Randwick,Physics,62.1,SESS6679,Physics,2025-01-03,1.5,In-person,98.05,14,Completed,4.0,No,0
S2713,46,Adult Learner,Baulkham Hills,2025-02-04,T551,2,5.0,Randwick,Business,53.14,SESS6680,Business,2025-09-02,2.0,Online,107.11,13,Cancelled,3.0,No,5
S1428,51,Adult Learner,Baulkham Hills,2024-06-13,T371,2,4.7,Campbelltown,Coding,62.97,SESS6681,Coding,2025-01-28,2.5,In-person,160.62,14,No-show,2.0,Yes,0
S1210,13,High School,Strathfield,2023-12-20,T344,6,3.9,Baulkham Hills,English,37.61,SESS6682,English,2024-09-16,0.5,In-person,20.58,6,Completed,5.0,No,0
S2672,7,Primary,Ashfield,2024-03-10,T548,5,4.9,Manly,Math,51.24,SESS6683,Math,2025-02-28,0.5,In-person,24.6,9,Cancelled,,Yes,0
S2004,36,Adult Learner,Hurstville,2022-08-14,T285,4,4.0,Mascot,Math,45.5,SESS6684,Math,2023-02-26,3.0,In-person,127.92,1,Completed,3.0,No,0
S1626,29,Adult Learner,Ultimo,2025-08-25,T461,7,4.5,Bondi,Chemistry,61.48,SESS6685,Chemistry,2025-09-13,3.0,Online,174.96,3,Completed,4.0,No,0
S2667,12,Primary,Hurstville,2023-01-31,T277,0,4.4,Surry Hills,Math,44.73,SESS6686,Math,2023-03-31,3.0,In-person,150.07,3,Cancelled,3.0,No,0
S1369,37,Adult Learner,Penrith,2024-08-18,T333,7,3.9,Redfern,Business,63.36,SESS6687,Business,2024-11-01,1.0,In-person,59.78,4,Completed,4.0,No,0
S1039,7,Primary,Epping,2025-02-08,T319,2,4.0,Double Bay,Physics,51.8,SESS6688,Physics,2025-07-15,0.5,In-person,24.94,4,Completed,,No,0
S1865,34,Adult Learner,Double Bay,2023-06-07,T437,2,3.1,Kingsford,Chemistry,54.43,SESS6689,Chemistry,2023-11-17,1.0,In-person,54.61,0,Completed,3.0,No,0
S1280,52,Adult Learner,Bondi Junction,2023-02-10,T477,6,5.0,Burwood,English,47.12,SESS6690,English,2023-06-21,1.0,In-person,50.25,3,No-show,,Yes,0
S1384,51,Adult Learner,North Sydney,2025-05-27,T734,11,5.0,Maroubra,Chemistry,66.06,SESS6691,Chemistry,2025-11-01,3.0,In-person,186.46,7,Completed,4.0,Yes,0
S1224,7,Primary,Paddington,2024-06-09,T458,5,5.0,Strathfield,Chemistry,63.14,SESS6692,Chemistry,2024-06-22,1.5,Online,89.01,12,Cancelled,3.0,Yes,0
S1376,41,Adult Learner,Baulkham Hills,2023-11-29,T565,4,3.6,Redfern,Business,63.07,SESS6693,Business,2024-08-30,2.0,Online,118.64,12,Completed,2.0,No,0
S1855,59,Adult Learner,Bondi,2024-09-04,T741,2,4.5,Bondi Junction,Physics,56.02,SESS6694,Physics,2025-06-16,2.5,Online,140.73,3,Completed,,No,0
S1599,36,Adult Learner,Redfern,2023-02-08,T562,7,4.7,Parramatta,Physics,65.02,SESS6695,Physics,2023-04-30,0.5,In-person,32.62,5,Completed,4.0,No,0
S2373,41,Adult Learner,Newtown,2022-10-11,T424,4,3.2,Double Bay,English,48.68,SESS6696,English,2023-05-29,1.5,Online,74.47,11,Completed,,No,0
S1723,22,University,Granville,2023-12-28,T240,1,5.0,Dee Why,Physics,49.05,SESS6697,Physics,2024-07-13,2.5,Online,121.96,6,Cancelled,5.0,Yes,0
S1130,50,Adult Learner,Ryde,2023-06-20,T338,5,5.0,Randwick,English,43.24,SESS6698,English,2024-01-10,3.0,In-person,140.69,5,Completed,3.0,No,0
S2094,9,Primary,Liverpool,2024-01-05,T576,8,3.2,Wollstonecraft,Business,65.5,SESS6699,Business,2024-05-09,1.0,Online,66.48,5,Completed,4.0,No,0
S1085,30,Adult Learner,Manly,2024-01-23,T725,4,4.3,Kogarah,Math,42.05,SESS6700,Math,2024-05-03,2.5,Online,99.26,10,Completed,4.0,Yes,0
S2546,20,University,Chatswood,2024-03-08,T532,3,5.0,Leichhardt,Business,60.04,SESS6701,Business,2024-10-18,1.0,In-person,62.2,10,Completed,4.0,Yes,5
S2597,23,University,Castle Hill,2023-04-08,T254,3,3.3,Campbelltown,Physics,61.92,SESS6702,Physics,2023-07-31,1.0,In-person,58.89,14,Completed,4.0,No,25
S1779,58,Adult Learner,Blacktown,2024-01-12,T275,4,4.3,Lane Cove,Coding,72.81,SESS6703,Coding,2024-07-14,3.0,In-person,218.49,7,Cancelled,4.0,Yes,0
S2691,48,Adult Learner,Baulkham Hills,2022-12-15,T559,8,4.6,Darlinghurst,Chemistry,62.32,SESS6704,Chemistry,2023-01-16,2.5,In-person,146.86,1,Completed,3.0,Yes,0
S1350,27,Adult Learner,Maroubra,2025-10-12,T754,4,3.7,Redfern,English,43.45,SESS6705,English,2025-12-31,0.5,In-person,21.58,1,Completed,1.0,No,0
S2826,43,Adult Learner,Paddington,2024-03-11,T705,0,2.9,Sydney CBD,Chemistry,48.28,SESS6706,Chemistry,2024-08-31,2.0,Online,101.75,6,Completed,2.0,No,0
S1911,53,Adult Learner,Double Bay,2024-02-15,T371,1,4.2,Mascot,Math,36.68,SESS6707,Math,2024-03-06,2.5,Online,86.8,6,Completed,5.0,No,0
S1315,34,Adult Learner,Hornsby,2024-11-15,T350,3,3.6,Rose Bay,Math,35.56,SESS6708,Math,2025-08-26,0.5,Online,19.74,14,No-show,,No,0
S2723,54,Adult Learner,Bankstown,2024-01-21,T258,8,4.1,Blacktown,Business,71.44,SESS6709,Business,2024-04-17,0.5,Online,34.85,5,Completed,,Yes,0
S2986,38,Adult Learner,Liverpool,2023-12-30,T248,6,3.9,Darlinghurst,Business,64.28,SESS6710,Business,2024-08-08,1.0,Online,65.74,2,Completed,5.0,No,0
S2550,58,Adult Learner,Cronulla,2023-08-11,T307,7,4.9,Epping,Physics,62.44,SESS6711,Physics,2024-07-30,0.5,Online,30.25,4,No-show,2.0,Yes,30
S1818,8,Primary,Newtown,2025-11-15,T687,5,4.5,Epping,Chemistry,58.5,SESS6712,Chemistry,2025-11-25,3.0,In-person,168.68,10,Cancelled,5.0,No,0
S1038,14,High School,Redfern,2022-04-08,T549,6,5.0,Cronulla,Business,62.23,SESS6713,Business,2023-01-21,1.5,Online,90.04,10,Completed,5.0,Yes,0
S1036,15,High School,Newtown,2024-07-24,T237,4,4.0,Granville,Physics,55.5,SESS6714,Physics,2025-04-27,2.5,Online,138.67,7,Completed,5.0,No,0
S1888,45,Adult Learner,Parramatta,2023-05-15,T487,4,4.7,Cronulla,Coding,70.34,SESS6715,Coding,2024-01-31,2.5,In-person,168.13,14,Completed,3.0,Yes,0
S2864,19,University,Parramatta,2023-01-26,T609,3,3.6,Epping,Coding,63.43,SESS6716,Coding,2023-09-22,2.0,Online,136.46,12,Completed,4.0,No,0
S2625,17,High School,Wollstonecraft,2023-02-07,T770,2,5.0,Darlinghurst,Math,39.35,SESS6717,Math,2023-06-02,1.0,In-person,37.46,3,Completed,5.0,Yes,15
S2969,53,Adult Learner,Ultimo,2023-04-20,T613,6,4.2,Penrith,Math,56.16,SESS6718,Math,2023-10-05,1.0,Online,57.0,4,Completed,3.0,No,15
S2548,30,Adult Learner,Mascot,2024-12-05,T339,0,4.0,Randwick,Chemistry,55.42,SESS6719,Chemistry,2025-03-16,2.0,In-person,108.47,3,Completed,4.0,No,0
S2559,22,University,St Leonards,2023-09-11,T774,5,3.5,Redfern,Chemistry,57.97,SESS6720,Chemistry,2024-06-11,3.0,In-person,177.03,10,Cancelled,3.0,No,25
S2018,53,Adult Learner,Auburn,2024-02-20,T580,3,4.5,Rose Bay,English,41.36,SESS6721,English,2025-01-12,2.5,Online,108.81,6,Completed,4.0,Yes,0
S2216,38,Adult Learner,Ashfield,2024-09-18,T718,2,4.1,Chatswood,Chemistry,54.1,SESS6722,Chemistry,2024-10-15,1.5,In-person,86.58,10,Completed,4.0,No,25
S2332,49,Adult Learner,Chatswood,2025-06-28,T592,0,4.5,Manly,Coding,56.22,SESS6723,Coding,2025-12-26,0.5,In-person,26.3,11,Cancelled,4.0,No,30
S1931,46,Adult Learner,Bondi Junction,2023-12-13,T341,7,4.0,St Leonards,Math,56.48,SESS6724,Math,2024-10-26,0.5,Online,29.2,13,Completed,5.0,No,0
S2810,43,Adult Learner,Manly,2025-03-28,T626,2,3.7,St Leonards,Coding,59.08,SESS6725,Coding,2025-10-14,0.5,Online,30.71,7,Completed,5.0,No,10
S1319,56,Adult Learner,Cronulla,2022-10-08,T471,2,5.0,Redfern,Physics,48.62,SESS6726,Physics,2023-03-24,2.0,In-person,102.1,10,Cancelled,5.0,No,0
S1129,34,Adult Learner,Darlinghurst,2022-10-05,T522,5,3.9,Blacktown,English,41.26,SESS6727,English,2023-08-20,3.0,In-person,122.16,12,Completed,5.0,No,5
S1508,26,Adult Learner,Granville,2023-08-27,T771,1,3.4,Ultimo,Math,43.81,SESS6728,Math,2024-03-08,3.0,Online,135.25,2,Completed,5.0,No,0
S2202,12,Primary,Hornsby,2025-10-21,T255,0,4.2,Randwick,English,40.81,SESS6729,English,2025-12-25,2.0,In-person,82.11,10,Completed,,Yes,25
S1066,35,Adult Learner,Bankstown,2024-12-30,T605,4,4.7,Surry Hills,Physics,55.0,SESS6730,Physics,2025-01-10,3.0,Online,172.02,7,Completed,,No,0
S1725,53,Adult Learner,North Sydney,2023-04-03,T756,1,3.5,Randwick,English,35.63,SESS6731,English,2023-12-23,3.0,Online,93.19,7,Completed,4.0,No,0
S1046,31,Adult Learner,Manly,2023-09-29,T579,0,4.4,Burwood,Business,55.93,SESS6732,Business,2024-09-04,1.0,In-person,55.74,3,Completed,,Yes,0
S2809,53,Adult Learner,Hornsby,2023-11-13,T394,6,4.4,Blacktown,Chemistry,60.53,SESS6733,Chemistry,2024-10-25,3.0,In-person,198.21,14,Completed,4.0,Yes,0
S1969,14,High School,Leichhardt,2022-12-03,T459,7,4.8,Surry Hills,Business,72.34,SESS6734,Business,2023-06-05,1.0,Online,79.8,11,Cancelled,4.0,No,0
S2536,19,University,Blacktown,2023-09-18,T695,4,4.0,Fairfield,English,41.72,SESS6735,English,2024-05-05,2.5,In-person,100.49,0,No-show,5.0,No,0
S1988,40,Adult Learner,Epping,2022-04-27,T539,2,4.3,Maroubra,Chemistry,56.8,SESS6736,Chemistry,2023-04-26,0.5,In-person,28.61,10,Completed,3.0,Yes,0
S2630,15,High School,Cronulla,2024-10-18,T778,7,4.3,Chatswood,Chemistry,49.64,SESS6737,Chemistry,2025-01-24,1.5,In-person,70.8,11,Completed,5.0,No,5
S2723,40,Adult Learner,Ryde,2022-12-23,T476,9,4.6,Marrickville,Coding,81.92,SESS6738,Coding,2023-08-08,0.5,Online,39.37,12,Completed,4.0,Yes,10
S2853,60,Adult Learner,Kogarah,2023-01-25,T786,8,4.5,Bondi,English,51.32,SESS6739,English,2023-04-01,1.0,In-person,50.84,11,Completed,5.0,No,0
S1338,32,Adult Learner,Maroubra,2024-01-31,T385,8,4.6,Kogarah,English,51.33,SESS6740,English,2024-04-01,2.5,Online,126.04,5,Cancelled,5.0,No,0
S2786,12,Primary,Cronulla,2023-02-13,T312,1,3.9,Dee Why,English,29.74,SESS6741,English,2023-07-17,1.5,In-person,47.37,5,Cancelled,3.0,No,0
S2276,14,High School,Maroubra,2024-08-22,T279,6,4.2,Manly,Chemistry,76.49,SESS6742,Chemistry,2025-06-05,2.0,Online,156.36,14,Completed,,Yes,0
S1547,35,Adult Learner,Manly,2025-01-16,T416,0,4.9,Rose Bay,Math,38.06,SESS6743,Math,2025-11-16,1.0,In-person,37.68,2,Completed,3.0,No,0
S2097,14,High School,Blacktown,2024-12-05,T541,5,4.4,Bondi,Business,61.77,SESS6744,Business,2025-10-09,0.5,In-person,30.1,11,Completed,,Yes,30
S1979,45,Adult Learner,Manly,2024-04-08,T351,5,3.1,Strathfield,English,37.79,SESS6745,English,2024-11-09,3.0,In-person,122.84,5,Completed,4.0,No,0
S1058,15,High School,Granville,2023-12-24,T324,3,3.5,Castle Hill,Coding,65.72,SESS6746,Coding,2024-06-17,2.5,Online,172.39,2,No-show,5.0,No,0
S1463,45,Adult Learner,Penrith,2025-08-12,T712,10,3.9,Hurstville,Business,72.52,SESS6747,Business,2025-09-07,2.5,In-person,167.96,7,No-show,3.0,No,0
S2276,40,Adult Learner,Cronulla,2023-04-21,T210,4,4.1,Bankstown,Chemistry,68.27,SESS6748,Chemistry,2024-01-20,3.0,In-person,191.34,10,Completed,4.0,Yes,0
S2148,50,Adult Learner,Kogarah,2024-03-01,T434,0,4.5,Leichhardt,Business,48.29,SESS6749,Business,2024-12-13,1.5,In-person,76.43,9,Completed,,Yes,0
S2446,47,Adult Learner,Strathfield,2025-02-04,T613,4,3.6,Ryde,Math,37.49,SESS6750,Math,2025-07-30,2.5,In-person,89.14,14,Completed,4.0,No,0
S2149,33,Adult Learner,Blacktown,2024-04-14,T769,6,4.1,Chatswood,Business,71.63,SESS6751,Business,2025-03-26,1.5,In-person,101.34,10,Cancelled,1.0,No,0
S2534,44,Adult Learner,Redfern,2025-02-21,T785,5,4.9,Bondi,English,51.5,SESS6752,English,2025-12-31,2.5,In-person,120.38,6,Cancelled,3.0,Yes,15
S1690,7,Primary,Ultimo,2023-09-19,T477,7,4.0,Lane Cove,English,49.53,SESS6753,English,2024-02-01,0.5,Online,23.88,14,Completed,,No,0
S2133,26,Adult Learner,Ryde,2025-02-20,T532,1,3.9,Surry Hills,Physics,56.78,SESS6754,Physics,2025-12-24,1.0,In-person,56.82,7,Completed,,No,0
S2069,39,Adult Learner,Rose Bay,2023-12-29,T780,8,4.6,Ryde,Chemistry,74.03,SESS6755,Chemistry,2024-10-11,0.5,Online,38.53,13,Completed,5.0,Yes,0
S2727,34,Adult Learner,Bondi Junction,2022-04-04,T578,4,5.0,Dee Why,Coding,68.56,SESS6756,Coding,2023-02-06,1.5,Online,92.69,5,Completed,,No,0
S2745,6,Primary,Parramatta,2023-07-31,T741,5,3.8,Sydney CBD,Math,55.09,SESS6757,Math,2023-08-13,3.0,Online,171.27,12,Cancelled,4.0,No,15
S1018,9,Primary,Randwick,2022-12-18,T291,2,4.4,Penrith,English,35.79,SESS6758,English,2023-10-19,2.0,In-person,74.4,11,Cancelled,5.0,Yes,0
S2541,22,University,Auburn,2024-10-08,T662,13,4.1,Epping,Business,79.48,SESS6759,Business,2025-03-03,2.0,In-person,157.73,0,Completed,4.0,Yes,0
S2776,22,University,Strathfield,2025-08-16,T432,8,4.2,Lane Cove,Physics,75.86,SESS6760,Physics,2025-08-23,1.5,Online,117.1,6,Cancelled,4.0,Yes,0
S1905,16,High School,Dee Why,2022-11-23,T315,2,4.8,Baulkham Hills,Physics,54.14,SESS6761,Physics,2023-01-18,2.0,In-person,108.33,1,Completed,3.0,Yes,0
S1477,23,University,Hurstville,2024-03-29,T285,4,4.0,Sydney CBD,Coding,74.81,SESS6762,Coding,2024-05-24,1.0,In-person,77.49,5,Completed,4.0,No,25
S1402,15,High School,Parramatta,2025-05-08,T385,4,4.3,Kingsford,Chemistry,57.97,SESS6763,Chemistry,2025-10-15,1.0,Online,55.2,9,Completed,2.0,No,0
S2934,14,High School,Kogarah,2025-07-31,T295,2,4.2,Chatswood,Coding,60.31,SESS6764,Coding,2025-10-11,3.0,In-person,188.34,13,Completed,4.0,Yes,0
S2292,47,Adult Learner,Bankstown,2022-06-30,T787,10,4.0,Ashfield,Chemistry,70.7,SESS6765,Chemistry,2023-03-30,2.5,Online,174.2,14,Cancelled,4.0,No,0
S2657,22,University,Chatswood,2024-06-25,T525,8,4.6,Hornsby,English,40.85,SESS6766,English,2025-05-03,0.5,Online,20.94,14,Completed,,Yes,0
S2220,47,Adult Learner,Double Bay,2022-12-07,T761,1,4.1,Fairfield,Business,60.45,SESS6767,Business,2023-02-05,0.5,Online,28.53,14,Completed,,Yes,0
S2596,25,University,Castle Hill,2023-10-16,T661,8,4.1,Auburn,Business,81.85,SESS6768,Business,2024-06-15,3.0,In-person,246.39,10,Completed,5.0,Yes,0
S2382,41,Adult Learner,Hornsby,2022-07-23,T421,8,4.0,Liverpool,English,44.49,SESS6769,English,2023-01-20,1.5,Online,67.11,6,Completed,3.0,No,0
S1033,23,University,Penrith,2025-06-14,T336,9,4.2,Cronulla,Business,71.5,SESS6770,Business,2025-12-07,1.0,Online,66.51,9,Cancelled,,Yes,0
S2948,14,High School,Bondi Junction,2024-05-29,T493,6,3.7,Kingsford,Business,69.21,SESS6771,Business,2024-08-16,0.5,In-person,35.61,10,Completed,3.0,No,0
S1477,46,Adult Learner,Ashfield,2022-07-15,T380,7,4.2,Bondi,English,41.64,SESS6772,English,2023-03-18,2.0,In-person,89.71,7,Completed,3.0,Yes,0
S2829,18,High School,Burwood,2024-02-19,T426,6,4.5,Bondi Junction,English,48.95,SESS6773,English,2024-08-02,3.0,In-person,149.58,12,Completed,,Yes,0
S1766,51,Adult Learner,Hurstville,2023-09-11,T742,2,5.0,North Sydney,Physics,58.78,SESS6774,Physics,2024-07-12,1.0,Online,60.18,2,Completed,3.0,Yes,0
S2556,54,Adult Learner,Fairfield,2022-12-23,T244,2,4.6,Paddington,Physics,43.98,SESS6775,Physics,2023-02-20,2.0,In-person,89.45,13,Completed,3.0,No,0
S1019,55,Adult Learner,Kingsford,2023-04-22,T281,2,3.6,Manly,Math,45.23,SESS6776,Math,2023-05-15,1.5,In-person,71.63,12,Completed,4.0,No,0
S2933,36,Adult Learner,Maroubra,2023-07-10,T536,6,4.4,Castle Hill,Business,70.41,SESS6777,Business,2023-11-09,0.5,In-person,36.03,13,Completed,1.0,No,0
S1775,16,High School,Auburn,2022-08-10,T591,7,4.7,Chatswood,Business,67.19,SESS6778,Business,2023-06-21,0.5,Online,30.28,14,Completed,4.0,Yes,0
S1765,34,Adult Learner,Campbelltown,2023-03-04,T392,5,4.1,Bankstown,Math,50.93,SESS6779,Math,2023-05-05,2.0,In-person,107.32,10,Completed,5.0,No,30
S2532,41,Adult Learner,Rose Bay,2023-06-19,T770,5,4.5,Wollstonecraft,Chemistry,55.88,SESS6780,Chemistry,2024-05-24,1.0,In-person,54.48,11,Completed,4.0,Yes,0
S2093,22,University,Kingsford,2022-10-03,T611,8,4.7,Paddington,Math,65.65,SESS6781,Math,2023-03-17,2.0,Online,121.52,8,Completed,3.0,No,0
S2480,32,Adult Learner,Parramatta,2025-03-20,T497,8,5.0,Sydney CBD,Chemistry,66.17,SESS6782,Chemistry,2025-11-18,1.5,In-person,77.09,2,Completed,,Yes,5
S2472,6,Primary,Kingsford,2022-10-30,T437,2,4.5,Bankstown,Coding,59.5,SESS6783,Coding,2023-05-08,0.5,In-person,30.03,13,Completed,5.0,No,10
S2550,50,Adult Learner,Ultimo,2024-10-11,T797,9,4.7,Parramatta,Physics,67.68,SESS6784,Physics,2025-02-23,3.0,Online,198.02,3,Cancelled,5.0,No,0
S1215,17,High School,Penrith,2024-01-21,T490,5,4.3,Hornsby,Math,42.24,SESS6785,Math,2024-06-11,1.0,Online,40.73,13,Completed,5.0,Yes,0
S2118,12,Primary,Parramatta,2025-04-04,T504,1,4.4,Hurstville,English,39.06,SESS6786,English,2025-09-12,2.5,In-person,99.95,2,No-show,5.0,No,0
S2415,53,Adult Learner,Kingsford,2022-02-20,T475,6,4.0,Liverpool,Business,59.66,SESS6787,Business,2023-01-05,1.0,Online,57.05,6,Cancelled,5.0,No,30
S2244,17,High School,Rose Bay,2022-10-08,T470,1,3.8,Castle Hill,English,31.77,SESS6788,English,2023-03-17,1.0,In-person,28.84,12,Completed,3.0,No,0
S2816,20,University,Blacktown,2024-09-14,T377,8,3.9,Kogarah,Math,47.26,SESS6789,Math,2025-06-19,1.5,In-person,69.08,2,Cancelled,5.0,No,0
S1948,52,Adult Learner,Leichhardt,2024-10-01,T405,0,4.8,Marrickville,Coding,52.8,SESS6790,Coding,2025-06-05,1.0,In-person,51.76,11,Completed,4.0,Yes,0
S2482,45,Adult Learner,Ashfield,2025-01-04,T292,3,4.3,Wollstonecraft,Physics,59.89,SESS6791,Physics,2025-08-13,1.0,In-person,59.77,6,Completed,,Yes,0
S1327,26,Adult Learner,Newtown,2024-08-31,T493,3,4.5,Manly,English,42.04,SESS6792,English,2024-12-17,0.5,Online,20.32,9,Completed,4.0,Yes,0
S2606,38,Adult Learner,Ashfield,2024-12-05,T513,2,3.9,Surry Hills,Math,48.03,SESS6793,Math,2025-01-20,0.5,In-person,24.55,13,Cancelled,5.0,No,0
S1398,40,Adult Learner,Paddington,2025-01-07,T602,6,3.9,Mosman,Chemistry,67.01,SESS6794,Chemistry,2025-02-21,1.5,Online,99.02,8,Completed,5.0,No,30
S1584,51,Adult Learner,Blacktown,2023-11-02,T402,4,4.5,Dee Why,Business,64.72,SESS6795,Business,2024-10-25,1.5,Online,101.03,0,Completed,2.0,No,0
S2084,38,Adult Learner,Burwood,2025-05-01,T757,0,4.6,Lane Cove,Physics,51.78,SESS6796,Physics,2025-08-26,2.0,Online,99.54,11,Completed,4.0,Yes,0
S2909,43,Adult Learner,Maroubra,2024-04-17,T298,0,5.0,Epping,English,41.56,SESS6797,English,2024-06-23,0.5,Online,21.43,1,Completed,4.0,No,0
S1554,23,University,Darlinghurst,2025-05-20,T210,3,3.6,Newtown,Coding,65.43,SESS6798,Coding,2025-07-26,0.5,Online,31.31,12,Completed,,No,0
S2966,26,Adult Learner,Dee Why,2024-05-26,T379,2,3.6,Ashfield,Business,60.25,SESS6799,Business,2024-12-23,2.0,Online,118.23,1,Completed,5.0,No,0
S1089,43,Adult Learner,Randwick,2023-05-22,T272,6,4.4,Ashfield,Business,80.3,SESS6800,Business,2024-03-14,1.0,In-person,83.61,5,Completed,3.0,Yes,0
S2600,51,Adult Learner,Ultimo,2024-11-10,T704,6,4.3,Randwick,English,40.29,SESS6801,English,2025-01-07,2.0,Online,74.85,14,Completed,4.0,Yes,0
S1014,57,Adult Learner,Lane Cove,2022-10-03,T261,7,3.8,Ultimo,Math,58.85,SESS6802,Math,2023-06-23,1.5,Online,89.53,1,Completed,5.0,No,0
S1072,30,Adult Learner,Paddington,2023-02-08,T619,8,4.2,Bondi,Math,64.18,SESS6803,Math,2023-03-22,1.0,Online,60.57,1,Completed,5.0,Yes,0
S1540,35,Adult Learner,Randwick,2022-08-09,T657,2,4.3,Chatswood,Math,41.16,SESS6804,Math,2023-03-05,3.0,In-person,121.15,0,Completed,,No,0
S1458,8,Primary,Auburn,2024-07-25,T694,13,4.1,Hurstville,Coding,90.26,SESS6805,Coding,2025-01-22,1.5,Online,133.8,1,Completed,5.0,Yes,0
S1332,32,Adult Learner,Surry Hills,2022-12-22,T336,3,4.4,Campbelltown,Math,49.14,SESS6806,Math,2023-02-23,2.5,In-person,118.42,7,Completed,5.0,Yes,0
S1855,53,Adult Learner,Epping,2023-11-07,T782,7,4.2,Sydney CBD,English,45.51,SESS6807,English,2024-07-16,2.0,In-person,91.44,1,Completed,3.0,Yes,10
S2457,26,Adult Learner,Kogarah,2024-03-28,T326,10,4.5,St Leonards,English,54.56,SESS6808,English,2024-11-06,2.0,In-person,114.83,8,Completed,3.0,No,0
S2680,22,University,Baulkham Hills,2023-06-08,T462,1,4.2,Blacktown,English,37.64,SESS6809,English,2023-07-18,2.5,In-person,96.6,7,Completed,3.0,No,20
S1130,7,Primary,Bankstown,2024-04-04,T368,3,2.8,Sydney CBD,Math,40.09,SESS6810,Math,2024-10-01,1.0,Online,41.52,10,Completed,5.0,No,0
S2819,25,University,Blacktown,2025-05-07,T551,1,4.1,Epping,Math,42.13,SESS6811,Math,2025-05-26,3.0,In-person,133.2,7,Completed,5.0,Yes,0
S1416,45,Adult Learner,Redfern,2023-10-31,T431,5,4.2,Maroubra,Physics,52.78,SESS6812,Physics,2024-06-14,2.5,In-person,132.66,6,Cancelled,,Yes,0
S2640,47,Adult Learner,Strathfield,2024-08-31,T473,11,4.9,Bondi,English,57.87,SESS6813,English,2025-05-04,2.5,In-person,146.87,8,Completed,3.0,No,0
S2489,46,Adult Learner,Bondi,2023-11-15,T351,3,4.4,Fairfield,Chemistry,56.75,SESS6814,Chemistry,2024-10-03,0.5,Online,29.81,1,Completed,5.0,No,0
S1320,41,Adult Learner,Bondi,2024-06-21,T349,6,3.8,Liverpool,English,42.19,SESS6815,English,2024-09-23,0.5,Online,20.16,0,Completed,,No,0
S2407,52,Adult Learner,Parramatta,2024-05-01,T491,5,3.3,Strathfield,Physics,59.97,SESS6816,Physics,2024-11-17,2.0,In-person,128.39,2,Completed,,No,0
S1259,15,High School,Surry Hills,2022-07-23,T427,7,4.1,Surry Hills,Chemistry,60.51,SESS6817,Chemistry,2023-04-15,1.0,Online,62.95,2,Completed,4.0,Yes,0
S1913,10,Primary,Baulkham Hills,2023-04-24,T423,4,4.0,Marrickville,Math,48.38,SESS6818,Math,2023-09-19,0.5,Online,23.82,14,No-show,,No,0
S1859,40,Adult Learner,Sydney CBD,2024-12-26,T208,7,4.9,Baulkham Hills,Math,47.16,SESS6819,Math,2025-06-28,3.0,Online,132.81,11,Completed,5.0,Yes,0
S2069,57,Adult Learner,Parramatta,2023-07-19,T270,5,3.7,Redfern,English,49.92,SESS6820,English,2024-04-07,2.5,Online,126.93,9,Completed,5.0,No,0
S1493,39,Adult Learner,Granville,2022-10-11,T539,4,4.9,Hurstville,Physics,50.76,SESS6821,Physics,2023-02-08,1.5,In-person,81.45,13,Completed,5.0,Yes,10
S2337,12,Primary,Parramatta,2023-04-29,T250,9,4.9,Ashfield,Physics,67.5,SESS6822,Physics,2023-04-30,1.0,Online,63.55,0,Completed,3.0,Yes,0
S2860,50,Adult Learner,Castle Hill,2023-07-05,T596,0,3.8,Granville,English,37.13,SESS6823,English,2024-01-10,0.5,Online,18.52,6,Completed,4.0,No,0
S1088,14,High School,Sydney CBD,2025-02-19,T593,2,3.4,Sydney CBD,Math,44.91,SESS6824,Math,2025-11-26,2.5,Online,114.4,9,Completed,3.0,No,5
S2875,58,Adult Learner,Redfern,2023-07-28,T707,3,5.0,Rose Bay,Math,51.8,SESS6825,Math,2023-11-06,1.0,Online,47.96,1,Completed,4.0,No,10
S1941,30,Adult Learner,Bankstown,2023-07-06,T690,9,4.2,Double Bay,Physics,66.66,SESS6826,Physics,2024-01-07,2.5,In-person,175.76,3,Completed,5.0,No,30
S2423,28,Adult Learner,Lane Cove,2023-02-28,T655,7,4.2,Fairfield,Physics,67.31,SESS6827,Physics,2023-12-30,1.5,In-person,108.51,12,Cancelled,4.0,No,0
S1671,39,Adult Learner,Lane Cove,2022-12-29,T370,3,4.9,Hurstville,Chemistry,66.23,SESS6828,Chemistry,2023-03-23,2.0,Online,146.47,14,Completed,4.0,Yes,10
S1165,34,Adult Learner,Sydney CBD,2025-03-01,T642,4,3.8,St Leonards,English,43.59,SESS6829,English,2025-11-22,2.5,In-person,103.12,4,Completed,3.0,No,0
